Id,D_ID,ViewType,Network,Category,DATA_TYPE,Consumable_Data,Charges,Data_Name,Incentive,Validity,Time_Window,Recursive,Prorated,Deposite,Subscription,Unsubscription,Status_String,Offer_Status,Offer_Detail,ISMS_MainCategory_ID,Description,Created_BY,Created_Date,URL,Modify_BY,Modify_Date,USSD_String,Files,oVideos,PackagesIds,CitiesIds,CompalintIds,Status,FAQs,BaseRate,PriorityTable,Workcode,UpdateNotes,MainHeader,NotifyDomain,DOStatus,ExpiredFrom,Emails,SUB_MEDIUM,UNSUB_MEDIUM,,,,,,
1496,143,BackEndTeam,Warid,Prepaid,10,1.5 GB Data (Youtube + Facebook + Whatsapp),PKR 27 (inc tax),Daily Social Bundle(*114*5#) [Expired],1.5 GB Data (Youtube + Facebook + Whatsapp),24 Hrs,24 HRS,No,na,na,*114*5#,*114*5*4#,*114*5*2#,active,<p><strong>The offer has been expired w.e.f 14th April 2023 11:59 PM</strong></p>  <p><strong>Subscribers who have subscribed to this offer before 14th April 2023 11:59 PM would be able to use their incentives until&nbsp;validity expiry.</strong></p>  <p><strong>The alterante of this offer is&nbsp;*968# - Daily YouTube Bundle</strong></p> ,5066,Daily Social Bundle,zuhair.farooqi,13:05.5,~/DataOffer/,muhammad.zaid,23:03.3,*114*5#,NULL,NULL,0,NULL,NULL,E,NULL,Rs.5/MB,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Activation</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Information</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Incentive Issue</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Incentive Issue</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Wrong/Over Charging</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Wrong/Over Charging</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - General</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - General</td> 		</tr> 	</tbody> </table> ",<p>The offer has been&nbsp;expired</p> ,B2C,CE-Development,Active,NULL,NULL,NULL,NULL,,,,,,
1497,143,CallCenter,Jazz,Prepaid,10,1.5 GB Data (Youtube + Facebook + Whatsapp),PKR 27 (inc tax),Daily Social Bundle(*114*5#) [Expired],1.5 GB Data (Youtube + Facebook + Whatsapp),24 Hrs,24 HRS,No,na,na,*114*5#,*114*5*4#,*114*5*2#,active,<p><strong>The offer has been expired w.e.f 14th April 2023 11:59 PM</strong></p>  <p><strong>Subscribers who have subscribed to this offer before 14th April 2023 11:59 PM would be able to use their incentives until&nbsp;validity expiry.</strong></p>  <p><strong>The alterante of this offer is&nbsp;*968# - Daily YouTube Bundle</strong></p> ,5066,Daily Social Bundle,zuhair.farooqi,13:05.5,~/DataOffer/,uswah.aziz,44:52.3,*114*5#,NULL,NULL,0,NULL,NULL,D,NULL,Rs.5/MB,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Activation</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Information</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Incentive Issue</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Incentive Issue</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Wrong/Over Charging</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Wrong/Over Charging</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - General</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - General</td> 		</tr> 	</tbody> </table> ",<p>The offer has been&nbsp;expired</p> ,B2C,CE-Development,Active,NULL,NULL,NULL,NULL,,,,,,
1498,143,CallCenter,Warid,Prepaid,10,1.5 GB Data (Youtube + Facebook + Whatsapp),PKR 27 (inc tax),Daily Social Bundle(*114*5#) [Expired],1.5 GB Data (Youtube + Facebook + Whatsapp),24 Hrs,24 HRS,No,na,na,*114*5#,*114*5*4#,*114*5*2#,active,<p><strong>The offer has been expired w.e.f 14th April 2023 11:59 PM</strong></p>  <p><strong>Subscribers who have subscribed to this offer before 14th April 2023 11:59 PM would be able to use their incentives until&nbsp;validity expiry.</strong></p>  <p><strong>The alterante of this offer is&nbsp;*968# - Daily YouTube Bundle</strong></p> ,5066,Daily Social Bundle,zuhair.farooqi,13:05.5,~/DataOffer/,muhammad.zaid,23:03.3,*114*5#,NULL,NULL,0,NULL,NULL,E,NULL,Rs.5/MB,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Activation</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Information</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Incentive Issue</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Incentive Issue</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Wrong/Over Charging</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Wrong/Over Charging</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - General</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - General</td> 		</tr> 	</tbody> </table> ",<p>The offer has been&nbsp;expired</p> ,B2C,CE-Development,Active,NULL,NULL,NULL,NULL,,,,,,
1499,143,ExperienceCenter,Jazz,Prepaid,10,1.5 GB Data (Youtube + Facebook + Whatsapp),PKR 27 (inc tax),Daily Social Bundle(*114*5#) [Expired],1.5 GB Data (Youtube + Facebook + Whatsapp),24 Hrs,24 HRS,No,na,na,*114*5#,*114*5*4#,*114*5*2#,active,<p><strong>The offer has been expired w.e.f 14th April 2023 11:59 PM</strong></p>  <p><strong>Subscribers who have subscribed to this offer before 14th April 2023 11:59 PM would be able to use their incentives until&nbsp;validity expiry.</strong></p>  <p><strong>The alterante of this offer is&nbsp;*968# - Daily YouTube Bundle</strong></p> ,5066,Daily Social Bundle,zuhair.farooqi,13:05.5,~/DataOffer/,uswah.aziz,44:49.2,*114*5#,NULL,NULL,0,NULL,NULL,D,NULL,Rs.5/MB,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Activation</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Information</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Incentive Issue</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Incentive Issue</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Wrong/Over Charging</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Wrong/Over Charging</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - General</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - General</td> 		</tr> 	</tbody> </table> ",<p>The offer has been&nbsp;expired</p> ,B2C,CE-Development,Active,NULL,NULL,NULL,NULL,,,,,,
1500,143,ExperienceCenter,Warid,Prepaid,10,1.5 GB Data (Youtube + Facebook + Whatsapp),PKR 27 (inc tax),Daily Social Bundle(*114*5#) [Expired],1.5 GB Data (Youtube + Facebook + Whatsapp),24 Hrs,24 HRS,No,na,na,*114*5#,*114*5*4#,*114*5*2#,active,<p><strong>The offer has been expired w.e.f 14th April 2023 11:59 PM</strong></p>  <p><strong>Subscribers who have subscribed to this offer before 14th April 2023 11:59 PM would be able to use their incentives until&nbsp;validity expiry.</strong></p>  <p><strong>The alterante of this offer is&nbsp;*968# - Daily YouTube Bundle</strong></p> ,5066,Daily Social Bundle,zuhair.farooqi,13:05.5,~/DataOffer/,muhammad.zaid,23:03.3,*114*5#,NULL,NULL,0,NULL,NULL,E,NULL,Rs.5/MB,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Activation</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Information</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Incentive Issue</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Incentive Issue</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Wrong/Over Charging</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Wrong/Over Charging</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - General</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - General</td> 		</tr> 	</tbody> </table> ",<p>The offer has been&nbsp;expired</p> ,B2C,CE-Development,Active,NULL,NULL,NULL,NULL,,,,,,
1501,143,Franchise,Jazz,Prepaid,10,1.5 GB Data (Youtube + Facebook + Whatsapp),PKR 27 (inc tax),Daily Social Bundle(*114*5#) [Expired],1.5 GB Data (Youtube + Facebook + Whatsapp),24 Hrs,24 HRS,No,na,na,*114*5#,*114*5*4#,*114*5*2#,active,<p><strong>The offer has been expired w.e.f 14th April 2023 11:59 PM</strong></p>  <p><strong>Subscribers who have subscribed to this offer before 14th April 2023 11:59 PM would be able to use their incentives until&nbsp;validity expiry.</strong></p>  <p><strong>The alterante of this offer is&nbsp;*968# - Daily YouTube Bundle</strong></p> ,5066,Daily Social Bundle,zuhair.farooqi,13:05.5,~/DataOffer/,muhammad.zaid,23:03.3,*114*5#,NULL,NULL,0,NULL,NULL,E,NULL,Rs.5/MB,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Activation</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Information</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Incentive Issue</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Incentive Issue</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Wrong/Over Charging</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Wrong/Over Charging</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - General</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - General</td> 		</tr> 	</tbody> </table> ",<p>The offer has been&nbsp;expired</p> ,B2C,CE-Development,Active,NULL,NULL,NULL,NULL,,,,,,
1502,143,Franchise,Warid,Prepaid,10,1.5 GB Data (Youtube + Facebook + Whatsapp),PKR 27 (inc tax),Daily Social Bundle(*114*5#) [Expired],1.5 GB Data (Youtube + Facebook + Whatsapp),24 Hrs,24 HRS,No,na,na,*114*5#,*114*5*4#,*114*5*2#,active,<p><strong>The offer has been expired w.e.f 14th April 2023 11:59 PM</strong></p>  <p><strong>Subscribers who have subscribed to this offer before 14th April 2023 11:59 PM would be able to use their incentives until&nbsp;validity expiry.</strong></p>  <p><strong>The alterante of this offer is&nbsp;*968# - Daily YouTube Bundle</strong></p> ,5066,Daily Social Bundle,zuhair.farooqi,13:05.5,~/DataOffer/,muhammad.zaid,23:03.3,*114*5#,NULL,NULL,0,NULL,NULL,E,NULL,Rs.5/MB,NULL,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" style=""width:941px""> 	<tbody> 		<tr> 			<td dir=""LTR"">Description</td> 			<td dir=""LTR"">Category</td> 			<td dir=""LTR"">Area</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Activation</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Activation</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Information</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Information</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Incentive Issue</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Incentive Issue</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - Wrong/Over Charging</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - Wrong/Over Charging</td> 		</tr> 		<tr> 			<td dir=""LTR"">Daily Social - Data - Daily - Complaints - General</td> 			<td dir=""LTR"">Prepaid Offers/Bundles</td> 			<td dir=""LTR"">Complaints - General</td> 		</tr> 	</tbody> </table> ",<p>The offer has been&nbsp;expired</p> ,B2C,CE-Development,Active,NULL,NULL,NULL,NULL,,,,,,
1503,75,BackEndTeam,Jazz,Prepaid,10,65 MBs Whatsapp on every voice call,FOC,Jazz Free Whatsapp Limited Time Promo(Expired),650 MBs/ day with mid-night expiry,720 Days ,24 HRS,no,na,na,*225#,*225*4#,*225*2#,Expired,"<table border=""1"" cellspacing=""0""> 	<tbody> 		<tr> 			<td>Complaint Handling:<br /> 			If customer complains that data is not posted as per counter<br /> 			<br /> 			&bull; CCR will check counter from system and verify usage details from CDRs<br /> 			&bull; As per criteria if customer eligible then CCR will create Credit Note for data posting</td> 		</tr> 	</tbody> </table>  <table border=""1"" cellspacing=""0""> 	<tbody> 		<tr> 			<td>&bull; Incentive on a new a call will only be triggered if incentive of the previous is received. For example<br /> 			? Customer will make 1st call and then frequently generates 2nd call before receiving 65MB incentive of the 1st call then No Incentive will be posted for 2nd call. Data incentive for 1st call will be posted<br /> 			? Customer will be eligible for remaining 9 times 65MB data</td> 		</tr> 	</tbody> </table>  <p>&nbsp;</p>  <p><strong>Additional Complaint for Offer expiry: (Broadcast Related)&nbsp;</strong></p>  <p><span style=""font-size:11pt""><span style=""font-family:Calibri,sans-serif""><span style=""color:#1f497d"">Please note that the customer will not be charged if he has not given his consent. The un- subscription will be available to the customer, who have opted in by dialing USSD *608#, once the charges are implemented. The customers who have not dialed the USSD *608#,will no longer be able to use this offer, until they re-subscribe to it.</span></span></span></p> ",NULL,Free WhatsApp Call offer ,zuhair.farooqi,46:27.6,~/DataOffer/,uswah.aziz,56:07.6,*225#,NULL,NULL,0,NULL,NULL,D,"<ul> 	<li> 	<ul> 		<li> 		<table border=""1"" cellspacing=""0""> 			<tbody> 				<tr> 					<td>The promo will be active in the current form for <strong>60 days</strong> effective from today. Changes to the promo will be intimated accordingly</td> 				</tr> 			</tbody> 		</table> 		</li> 		<li>65 MBs usable for Whatsapp will be posted on each on-net, off-net, landline and international call only</li> 		<li>&nbsp;Incentive is applicable on both bundle and base rate voice calls (Onnet/Offnet/ISD)</li> 		<li>Incentive will be accumulated up to 10 calls/day with midnight expiry. Max accumulated incentive can be 650 MBs.</li> 		<li>Incentive will be posted after the end of the call</li> 		<li>Incentive posting will vary depending on the network load at the time</li> 		<li>&nbsp;All features of Whatsapp are included in this offer</li> 		<li>&nbsp;Offer is auto-recursive</li> 		<li>&nbsp;Overage rate of Rs.2/MB will be applicable if no other data/hybrid bundle is subscribed &amp; complete whatsapp incentive is exhausted before mid-night expiry (12:00 am)</li> 		<li>&nbsp;No Incentive will be posted on IVR calls</li> 		<li>Offer cannot be un-subscribed before promo ends (Validity : 720 Days)</li> 		<li>New counter will start after every midnight i.e. 12:00 am</li> 		<li>Multiple subscriptions are not allowed</li> 	</ul> 	</li> </ul> ",Rs.5/MB,NULL,<p>Promo 25 MB Whatsapp Info</p>  <p>Promo 25 MB Whatsapp Complaint</p> ,NULL,B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,
1504,75,BackEndTeam,Warid,Prepaid,10,65 MBs Whatsapp on every voice call,FOC,Jazz Free Whatsapp Limited Time Promo(Expired),650 MBs/ day with mid-night expiry,720 Days ,24 HRS,no,na,na,*225#,*225*4#,*225*2#,Expired,"<table border=""1"" cellspacing=""0""> 	<tbody> 		<tr> 			<td>Complaint Handling:<br /> 			If customer complains that data is not posted as per counter<br /> 			<br /> 			&bull; CCR will check counter from system and verify usage details from CDRs<br /> 			&bull; As per criteria if customer eligible then CCR will create Credit Note for data posting</td> 		</tr> 	</tbody> </table>  <table border=""1"" cellspacing=""0""> 	<tbody> 		<tr> 			<td>&bull; Incentive on a new a call will only be triggered if incentive of the previous is received. For example<br /> 			? Customer will make 1st call and then frequently generates 2nd call before receiving 65MB incentive of the 1st call then No Incentive will be posted for 2nd call. Data incentive for 1st call will be posted<br /> 			? Customer will be eligible for remaining 9 times 65MB data</td> 		</tr> 	</tbody> </table>  <p>&nbsp;</p>  <p><strong>Additional Complaint for Offer expiry: (Broadcast Related)&nbsp;</strong></p>  <p><span style=""font-size:11pt""><span style=""font-family:Calibri,sans-serif""><span style=""color:#1f497d"">Please note that the customer will not be charged if he has not given his consent. The un- subscription will be available to the customer, who have opted in by dialing USSD *608#, once the charges are implemented. The customers who have not dialed the USSD *608#,will no longer be able to use this offer, until they re-subscribe to it.</span></span></span></p> ",NULL,Free WhatsApp Call offer ,zuhair.farooqi,46:27.6,~/DataOffer/,ce.dev,46:33.9,*225#,NULL,NULL,0,NULL,NULL,D,"<ul> 	<li> 	<ul> 		<li> 		<table border=""1"" cellspacing=""0""> 			<tbody> 				<tr> 					<td>The promo will be active in the current form for <strong>60 days</strong> effective from today. Changes to the promo will be intimated accordingly</td> 				</tr> 			</tbody> 		</table> 		</li> 		<li>65 MBs usable for Whatsapp will be posted on each on-net, off-net, landline and international call only</li> 		<li>&nbsp;Incentive is applicable on both bundle and base rate voice calls (Onnet/Offnet/ISD)</li> 		<li>Incentive will be accumulated up to 10 calls/day with midnight expiry. Max accumulated incentive can be 650 MBs.</li> 		<li>Incentive will be posted after the end of the call</li> 		<li>Incentive posting will vary depending on the network load at the time</li> 		<li>&nbsp;All features of Whatsapp are included in this offer</li> 		<li>&nbsp;Offer is auto-recursive</li> 		<li>&nbsp;Overage rate of Rs.2/MB will be applicable if no other data/hybrid bundle is subscribed &amp; complete whatsapp incentive is exhausted before mid-night expiry (12:00 am)</li> 		<li>&nbsp;No Incentive will be posted on IVR calls</li> 		<li>Offer cannot be un-subscribed before promo ends (Validity : 720 Days)</li> 		<li>New counter will start after every midnight i.e. 12:00 am</li> 		<li>Multiple subscriptions are not allowed</li> 	</ul> 	</li> </ul> ",Rs.5/MB,NULL,<p>Promo 25 MB Whatsapp Info</p>  <p>Promo 25 MB Whatsapp Complaint</p> ,NULL,B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,
1505,75,CallCenter,Jazz,Prepaid,10,65 MBs Whatsapp on every voice call,FOC,Jazz Free Whatsapp Limited Time Promo(Expired),650 MBs/ day with mid-night expiry,720 Days ,24 HRS,no,na,na,*225#,*225*4#,*225*2#,Expired,"<table border=""1"" cellspacing=""0""> 	<tbody> 		<tr> 			<td>Complaint Handling:<br /> 			If customer complains that data is not posted as per counter<br /> 			<br /> 			&bull; CCR will check counter from system and verify usage details from CDRs<br /> 			&bull; As per criteria if customer eligible then CCR will create Credit Note for data posting</td> 		</tr> 	</tbody> </table>  <table border=""1"" cellspacing=""0""> 	<tbody> 		<tr> 			<td>&bull; Incentive on a new a call will only be triggered if incentive of the previous is received. For example<br /> 			? Customer will make 1st call and then frequently generates 2nd call before receiving 65MB incentive of the 1st call then No Incentive will be posted for 2nd call. Data incentive for 1st call will be posted<br /> 			? Customer will be eligible for remaining 9 times 65MB data</td> 		</tr> 	</tbody> </table>  <p>&nbsp;</p>  <p><strong>Additional Complaint for Offer expiry: (Broadcast Related)&nbsp;</strong></p>  <p><span style=""font-size:11pt""><span style=""font-family:Calibri,sans-serif""><span style=""color:#1f497d"">Please note that the customer will not be charged if he has not given his consent. The un- subscription will be available to the customer, who have opted in by dialing USSD *608#, once the charges are implemented. The customers who have not dialed the USSD *608#,will no longer be able to use this offer, until they re-subscribe to it.</span></span></span></p> ",NULL,Free WhatsApp Call offer ,zuhair.farooqi,46:27.6,~/DataOffer/,uswah.aziz,56:01.9,*225#,NULL,NULL,0,NULL,NULL,D,"<ul> 	<li> 	<ul> 		<li> 		<table border=""1"" cellspacing=""0""> 			<tbody> 				<tr> 					<td>The promo will be active in the current form for <strong>60 days</strong> effective from today. Changes to the promo will be intimated accordingly</td> 				</tr> 			</tbody> 		</table> 		</li> 		<li>65 MBs usable for Whatsapp will be posted on each on-net, off-net, landline and international call only</li> 		<li>&nbsp;Incentive is applicable on both bundle and base rate voice calls (Onnet/Offnet/ISD)</li> 		<li>Incentive will be accumulated up to 10 calls/day with midnight expiry. Max accumulated incentive can be 650 MBs.</li> 		<li>Incentive will be posted after the end of the call</li> 		<li>Incentive posting will vary depending on the network load at the time</li> 		<li>&nbsp;All features of Whatsapp are included in this offer</li> 		<li>&nbsp;Offer is auto-recursive</li> 		<li>&nbsp;Overage rate of Rs.2/MB will be applicable if no other data/hybrid bundle is subscribed &amp; complete whatsapp incentive is exhausted before mid-night expiry (12:00 am)</li> 		<li>&nbsp;No Incentive will be posted on IVR calls</li> 		<li>Offer cannot be un-subscribed before promo ends (Validity : 720 Days)</li> 		<li>New counter will start after every midnight i.e. 12:00 am</li> 		<li>Multiple subscriptions are not allowed</li> 	</ul> 	</li> </ul> ",Rs.5/MB,NULL,<p>Promo 25 MB Whatsapp Info</p>  <p>Promo 25 MB Whatsapp Complaint</p> ,NULL,B2C,CC - GSM JAZZ,Active,NULL,NULL,NULL,NULL,,,,,,
